ANYO_PROCESO;CODIGO_CARRERA;NOMBRE_CARRERA;NOMBRE_UNIVERSIDAD;AREA_CONOCIMIENTO_SIES;VACANTES_REG;NUM_SELEC_REG;COMPLETA_VACANTES_REG;PROM_OBLIGATORIAS_ULTIMO_SELEC;PROM_OBLIGATORIAS_SD;PROM_OBLIGATORIAS_MIN;PROM_OBLIGATORIAS_P10;PROM_OBLIGATORIAS_P25;PROM_OBLIGATORIAS_PROM;PROM_OBLIGATORIAS_MED;PROM_OBLIGATORIAS_P75;PROM_OBLIGATORIAS_P90;PROM_OBLIGATORIAS_MAX
2024;41010;TERAPIA OCUPACIONAL;UNIVERSIDAD ANDRES BELLO;SALUD;180;142;0;463;66.24;416.5;470.8;495;543.91;530.5;578.5;642.7;790.5
2024;41011;INGENIERIA FISICA;UNIVERSIDAD ANDRES BELLO;TECNOLOGÍA;60;19;0;573.5;100.65;573.5;586.7;621;695.95;660.5;732;815.1;942.5
2024;41012;LICENCIATURA EN ASTRONOMIA;UNIVERSIDAD ANDRES BELLO;CIENCIAS BÁSICAS;80;115;1;565;101.1;480.5;545.7;597.75;668.23;646.5;743;795.5;920
2024;41013;LICENCIATURA EN FISICA;UNIVERSIDAD ANDRES BELLO;CIENCIAS BÁSICAS;90;19;0;562.5;74.51;562.5;609.8;628.75;681.92;667;726.25;811.2;814.5
2024;41015;PSICOLOGIA;UNIVERSIDAD ANDRES BELLO;CIENCIAS SOCIALES;350;627;1;594.5;63.95;506;578.3;608.75;654.36;651.5;695.75;736.5;925.5
2024;41016;SOCIOLOGIA;UNIVERSIDAD ANDRES BELLO;CIENCIAS SOCIALES;60;26;0;555.5;71.04;482.5;526.75;555.62;608.21;613.5;651;699.25;737.5
2024;41017;TRABAJO SOCIAL;UNIVERSIDAD ANDRES BELLO;CIENCIAS SOCIALES;100;68;0;462.5;65.71;461;473.5;491.88;544.88;527.75;587;634.65;729.5
2024;41019;PERIODISMO;UNIVERSIDAD ANDRES BELLO;CIENCIAS SOCIALES;90;78;0;528.5;67.23;462.5;494.05;535.75;579.72;568.25;624.25;690.8;733
2024;41020;PUBLICIDAD;UNIVERSIDAD ANDRES BELLO;CIENCIAS SOCIALES;90;94;1;497;70.22;462;492.65;523.5;577.1;570;622.88;667.8;811
2024;41021;DERECHO;UNIVERSIDAD ANDRES BELLO;DERECHO;340;503;1;577;73.55;433.5;514.5;558;611.39;608.5;658.25;703;845.5
2024;41022;BIOLOGIA MARINA;UNIVERSIDAD ANDRES BELLO;CIENCIAS BÁSICAS;100;131;1;638;85.3;476;524.5;562;628.04;618;683.75;755.5;859.5
2024;41023;ADMINISTRACION EN ECOTURISMO;UNIVERSIDAD ANDRES BELLO;ADMINISTRACIÓN Y COMERCIO;100;53;0;466;81.63;466;473.3;499.5;564.15;564.5;602;650.8;910
2024;41024;INGENIERIA AMBIENTAL;UNIVERSIDAD ANDRES BELLO;TECNOLOGÍA;90;15;0;544.5;101.18;544.5;560.4;597.75;668.07;646;724.25;809.5;877.5
2024;41026;MEDICINA VETERINARIA;UNIVERSIDAD ANDRES BELLO;AGROPECUARIA;340;539;1;519.5;75.36;445;525.1;558.25;616.77;612;662.25;719.1;886
2024;41027;CONTADOR AUDITOR;UNIVERSIDAD ANDRES BELLO;ADMINISTRACIÓN Y COMERCIO;120;168;1;548;82.06;444.5;490.9;519.75;579.68;560.75;623;696.55;823
2024;41028;INGENIERIA COMERCIAL (CASONA);UNIVERSIDAD ANDRES BELLO;ADMINISTRACIÓN Y COMERCIO;500;238;0;500.5;80.57;463.5;511.55;553.5;611.4;602;665.38;704.55;928.5
2024;41029;INGENIERIA EN ADMINISTRACION DE EMPRESAS;UNIVERSIDAD ANDRES BELLO;ADMINISTRACIÓN Y COMERCIO;120;165;1;499.5;83.68;455;484.2;534;595.97;586;655.5;716.8;799.5
2024;41030;INGENIERIA EN ADMINISTRACION HOTELERA INTERNACIONAL;UNIVERSIDAD ANDRES BELLO;ADMINISTRACIÓN Y COMERCIO;80;86;1;591;95.07;463.5;491.5;530.5;603.95;594.5;649;733.75;877
2024;41031;INGENIERIA EN TURISMO Y HOTELERIA;UNIVERSIDAD ANDRES BELLO;ADMINISTRACIÓN Y COMERCIO;120;127;1;471.5;85.33;431;477.3;511.75;572.82;552.5;620.5;675.5;909.5
2024;41032;ENFERMERIA;UNIVERSIDAD ANDRES BELLO;SALUD;260;390;1;645.5;71.49;489.5;556;593;642.68;635.5;686.5;740.15;858
2024;41034;PEDAGOGIA EDUCACION FISICA;UNIVERSIDAD ANDRES BELLO;EDUCACIÓN;120;112;0;525;65.92;450.5;525.15;544.25;593.68;585.75;630.62;678.1;784
2024;41037;EDUCACION PARVULARIA;UNIVERSIDAD ANDRES BELLO;EDUCACIÓN;60;66;1;502;57.03;383;492;517.5;547.03;542;576.75;618;687.5
2024;41039;LICENCIATURA EN HISTORIA;UNIVERSIDAD ANDRES BELLO;CIENCIAS SOCIALES;90;11;0;540.5;82.24;524.5;540.5;575.75;621.86;602.5;642;766.5;774.5
2024;41040;LICENCIATURA EN LETRAS;UNIVERSIDAD ANDRES BELLO;HUMANIDADES;90;17;0;474;115.21;474;515.5;566;628.62;587;662;786.5;908
2024;41041;PEDAGOGIA EN INGLES PARA LA ENSEÑANZA BASICA Y MEDIA;UNIVERSIDAD ANDRES BELLO;EDUCACIÓN;70;78;1;523.5;71.68;423.5;509.85;530.25;582.42;564.75;640.75;689.85;774.5
2024;41042;PSICOPEDAGOGIA;UNIVERSIDAD ANDRES BELLO;EDUCACIÓN;70;51;0;499.5;61.63;461.5;479;503.5;560.37;569;589.25;631;748
2024;41043;GEOLOGIA;UNIVERSIDAD ANDRES BELLO;CIENCIAS BÁSICAS;150;123;0;536;107.54;464;527.9;575.25;656.4;644.5;721.75;815.3;899.5
2024;41044;INGENIERIA CIVIL;UNIVERSIDAD ANDRES BELLO;TECNOLOGÍA;120;65;0;476;105.72;476;531;551.5;644.78;640;720;789.8;898.5
2024;41045;INGENIERIA CIVIL INFORMATICA;UNIVERSIDAD ANDRES BELLO;TECNOLOGÍA;400;344;0;486.5;100.39;466;533.15;583.25;664.3;664.25;734.5;798.7;921.5
2024;41046;INGENIERIA CIVIL INDUSTRIAL;UNIVERSIDAD ANDRES BELLO;TECNOLOGÍA;450;250;0;509;99.86;459;519.45;566.5;651.37;652;726;782.7;955
2024;41047;INGENIERIA EN AUTOMATIZACION Y ROBOTICA;UNIVERSIDAD ANDRES BELLO;TECNOLOGÍA;90;96;1;558;102.52;486;541.5;590.25;661.82;646.75;718.5;820.5;908
2024;41048;INGENIERIA EN COMPUTACION E INFORMATICA;UNIVERSIDAD ANDRES BELLO;TECNOLOGÍA;350;273;0;470.5;93.07;469;525.6;562;637.36;634;703;753.4;919.5
2024;41049;INGENIERIA EN CONSTRUCCION;UNIVERSIDAD ANDRES BELLO;TECNOLOGÍA;120;30;0;459.5;75.82;459.5;522.6;566.38;611.55;615.75;649.12;694.1;799.5
2024;41055;INGENIERIA INDUSTRIAL;UNIVERSIDAD ANDRES BELLO;TECNOLOGÍA;90;29;0;532.5;99.24;458;519.3;529.5;608.16;580;675.5;720.9;903
2024;41056;MEDICINA;UNIVERSIDAD ANDRES BELLO;SALUD;119;149;1;886.5;25.78;828.5;871.1;886.5;900.63;899.5;919;929.9;973.5
2024;41057;NUTRICION Y DIETETICA;UNIVERSIDAD ANDRES BELLO;SALUD;200;221;1;508;68.74;458;481;508.5;556.62;544.5;586;652;850.5
2024;41058;QUIMICA Y FARMACIA;UNIVERSIDAD ANDRES BELLO;SALUD;190;242;1;545;75.17;518;606.6;648;701.33;700.25;747.62;797.5;956.5
2024;41059;TECNOLOGIA MEDICA;UNIVERSIDAD ANDRES BELLO;SALUD;300;362;1;526;83.31;415.5;522.5;566.5;624.72;617.75;679;739.55;869.5
2024;41060;ODONTOLOGIA;UNIVERSIDAD ANDRES BELLO;SALUD;170;327;1;463.5;81.08;395.5;531.3;576.25;631.26;628;684;741.6;855.5
2024;41061;ARQUITECTURA;UNIVERSIDAD ANDRES BELLO;ARTE Y ARQUITECTURA;70;111;1;532.5;73.52;461.5;508.5;535.25;592.9;587.5;641.5;692;826
2024;41064;INGENIERIA EN BIOTECNOLOGIA;UNIVERSIDAD ANDRES BELLO;TECNOLOGÍA;60;27;0;521.5;125.89;459.5;511;542.5;657.81;655.5;778.5;829.3;870.5
2024;41066;KINESIOLOGIA;UNIVERSIDAD ANDRES BELLO;SALUD;140;192;1;512.5;82.16;420.5;515.1;544.12;613.43;610.25;669;733.1;869
2024;41067;TERAPIA OCUPACIONAL;UNIVERSIDAD ANDRES BELLO;SALUD;120;111;0;523.5;81.99;463.5;484.5;516;566.6;552.5;591.25;643;944
2024;41068;PSICOLOGIA;UNIVERSIDAD ANDRES BELLO;CIENCIAS SOCIALES;300;401;1;519;63.3;504.5;549.5;578;624.99;622.5;669;706.5;858.5
2024;41070;TRABAJO SOCIAL;UNIVERSIDAD ANDRES BELLO;CIENCIAS SOCIALES;60;42;0;471.5;55.42;460.5;473.05;482.75;522.81;510.5;545.75;581.3;772.5
2024;41071;DERECHO;UNIVERSIDAD ANDRES BELLO;DERECHO;280;304;1;520.5;70.49;463;509.5;544.5;595.9;590.25;636.25;684;956
2024;41072;ADMINISTRACION EN ECOTURISMO;UNIVERSIDAD ANDRES BELLO;ADMINISTRACIÓN Y COMERCIO;100;24;0;465.5;127.83;465.5;482.45;538.12;622.58;593.25;674.88;811.9;885
2024;41075;CONTADOR AUDITOR;UNIVERSIDAD ANDRES BELLO;ADMINISTRACIÓN Y COMERCIO;60;36;0;531.5;91.33;467;498;564.38;608.38;583.5;649.75;745;826
2024;41076;INGENIERIA COMERCIAL;UNIVERSIDAD ANDRES BELLO;ADMINISTRACIÓN Y COMERCIO;200;141;0;566.5;70.78;462;518.5;548;600.45;596;642;685;800
2024;41077;INGENIERIA EN ADMINISTRACION DE EMPRESAS;UNIVERSIDAD ANDRES BELLO;ADMINISTRACIÓN Y COMERCIO;60;67;1;493;76.1;460;491.4;522.75;574.45;555;618;663.1;840.5
2024;41078;ENFERMERIA;UNIVERSIDAD ANDRES BELLO;SALUD;120;171;1;626;73.18;489.5;567;599.5;646.3;636;685.75;748.5;859
2024;41080;PEDAGOGIA EDUCACION FISICA;UNIVERSIDAD ANDRES BELLO;EDUCACIÓN;80;74;0;591.5;67.86;345;507.15;529.12;567.43;553;598;657.4;766
2024;41081;EDUCACION GENERAL BASICA MENCION ORIENTACION Y CONVIVENCIA ESCOLAR;UNIVERSIDAD ANDRES BELLO;EDUCACIÓN;90;13;0;520.5;76.29;509;525;543;619.08;621.5;697.5;708.6;724.5
2024;41082;EDUCACION PARVULARIA;UNIVERSIDAD ANDRES BELLO;EDUCACIÓN;60;52;0;502.5;61.59;502.5;514.55;522.25;570.85;550.5;600.25;644.4;755.5
2024;41086;PEDAGOGÍA EN INGLES PARA LA ENSEÑANZA BASICA Y MEDIA;UNIVERSIDAD ANDRES BELLO;EDUCACIÓN;60;18;0;511.5;56.86;504;523.05;555.12;590.64;583.25;621.25;673.1;694
2024;41087;PSICOPEDAGOGIA;UNIVERSIDAD ANDRES BELLO;EDUCACIÓN;90;17;0;513.5;54.78;466;476.9;492.5;534.15;514.5;578;598.5;659
2024;41088;GEOLOGIA;UNIVERSIDAD ANDRES BELLO;CIENCIAS BÁSICAS;70;72;1;573.5;105.73;456;544.2;585.25;666.9;663;745.5;805.75;904
2024;41089;INGENIERIA CIVIL INDUSTRIAL;UNIVERSIDAD ANDRES BELLO;TECNOLOGÍA;120;69;0;557.5;87.54;471.5;547.5;578;642.12;631;698;766.4;933.5
2024;41090;INGENIERIA EN COMPUTACION E INFORMATICA;UNIVERSIDAD ANDRES BELLO;TECNOLOGÍA;60;79;1;499.5;90.89;462;519.9;560;617.74;603.5;644.75;725.1;898
2024;41091;INGENIERIA EN MARINA MERCANTE;UNIVERSIDAD ANDRES BELLO;TECNOLOGÍA;70;56;0;531.5;87.96;471.5;529.25;583.62;641.19;641.75;703.12;752.5;842
2024;41095;MEDICINA;UNIVERSIDAD ANDRES BELLO;SALUD;95;98;1;898;27.54;835;865.35;877;897.79;898.75;914.38;931.75;959
2024;41096;NUTRICION Y DIETETICA;UNIVERSIDAD ANDRES BELLO;SALUD;70;140;1;558;87.04;458;488.3;520.88;585.04;564.25;638.25;687.8;918.5
2024;41097;QUIMICA Y FARMACIA;UNIVERSIDAD ANDRES BELLO;SALUD;85;118;1;567;90.76;494.5;571.9;612.88;679.76;672;747.75;812.6;891.5
2024;41098;TECNOLOGIA MEDICA;UNIVERSIDAD ANDRES BELLO;SALUD;120;174;1;591.5;71.75;383.5;527.7;573.25;614.97;609;656.88;699.6;899.5
2024;41099;ODONTOLOGIA;UNIVERSIDAD ANDRES BELLO;SALUD;133;182;1;555.5;81.65;507;571;612.62;674.83;673.5;732.5;787.2;893.5
2024;41102;KINESIOLOGIA;UNIVERSIDAD ANDRES BELLO;SALUD;120;185;1;570;70.71;458;495.9;531;582.16;574.5;624.5;666.5;846.5
2024;41103;TERAPIA OCUPACIONAL;UNIVERSIDAD ANDRES BELLO;SALUD;120;106;0;525;46.63;465.5;481;501.25;537.21;531.25;562.75;604.5;667.5
2024;41104;PSICOLOGIA;UNIVERSIDAD ANDRES BELLO;CIENCIAS SOCIALES;250;291;1;586.5;65.99;477.5;538.5;564;609.08;595.5;643.25;700;869.5
2024;41106;DERECHO;UNIVERSIDAD ANDRES BELLO;DERECHO;100;148;1;516;81.04;458;495.2;531.12;591.77;585;637.5;713.75;849
2024;41107;ADMINISTRACION EN ECOTURISMO;UNIVERSIDAD ANDRES BELLO;ADMINISTRACIÓN Y COMERCIO;100;44;0;507.5;79.75;461.5;481.5;503.88;563.83;551.5;604.25;637.45;880.5
2024;41109;INGENIERIA COMERCIAL;UNIVERSIDAD ANDRES BELLO;ADMINISTRACIÓN Y COMERCIO;120;69;0;492;87.04;460.5;484.9;506.5;582.8;562;638;704.1;839
2024;41111;ENFERMERIA;UNIVERSIDAD ANDRES BELLO;SALUD;145;249;1;571;58.31;458;527.9;555;597.43;593;638;669.9;774.5
2024;41116;PEDAGOGIA EN INGLES PARA LA ENSEÑANZA BASICA Y MEDIA;UNIVERSIDAD ANDRES BELLO;EDUCACIÓN;90;16;0;567;53.51;462;544.25;553.38;587.56;580.5;639.62;650.25;668
2024;41118;GEOLOGIA;UNIVERSIDAD ANDRES BELLO;CIENCIAS BÁSICAS;65;69;1;490;95.73;486;527.9;568;651.74;654;719.5;775.1;847
2024;41121;INGENIERIA CIVIL INDUSTRIAL;UNIVERSIDAD ANDRES BELLO;TECNOLOGÍA;60;67;1;502.5;97.91;460.5;514.1;577.5;642.36;633.5;714;763.7;907.5
2024;41123;INGENIERIA EN MARINA MERCANTE;UNIVERSIDAD ANDRES BELLO;TECNOLOGÍA;60;43;0;528.5;98.82;476;521.7;548.75;618.71;602;668.5;744.6;897.5
2024;41125;NUTRICION Y DIETETICA;UNIVERSIDAD ANDRES BELLO;SALUD;80;102;1;492;48.28;459.5;472.2;494.5;532.45;528.75;563.25;599.8;664
2024;41126;TECNOLOGIA MEDICA;UNIVERSIDAD ANDRES BELLO;SALUD;120;192;1;531;81.75;460.5;519.15;561.75;624.59;617.75;677.88;732.8;886.5
2024;41127;ODONTOLOGIA;UNIVERSIDAD ANDRES BELLO;SALUD;75;134;1;679.5;93.74;436.5;540.9;584.75;653.53;651.5;712.88;767.5;910
2024;41129;INGENIERIA COMERCIAL;UNIVERSIDAD ANDRES BELLO;ADMINISTRACIÓN Y COMERCIO;400;370;0;498;77.84;458;499.5;536.12;596.42;589.75;647.88;706.65;855
2024;41130;INGENIERIA CIVIL EN MINAS;UNIVERSIDAD ANDRES BELLO;TECNOLOGÍA;120;164;1;547.5;92.15;463.5;501.9;530.25;605.59;591;665.38;724.55;894.5
2024;41134;INGENIERIA CIVIL EN MINAS;UNIVERSIDAD ANDRES BELLO;TECNOLOGÍA;60;60;1;617.5;72.45;458;489.45;523.75;576.12;562.25;617.12;658.85;774.5
2024;41136;INGENIERIA EN TURISMO Y HOTELERIA;UNIVERSIDAD ANDRES BELLO;ADMINISTRACIÓN Y COMERCIO;60;32;0;473.5;83.48;473.5;500.7;519.88;579.52;552;616.62;664.95;869
2024;41138;DISEÑO DE VESTUARIO Y TEXTIL;UNIVERSIDAD ANDRES BELLO;ARTE Y ARQUITECTURA;80;148;1;533.5;84.88;452;512.35;556.38;618.42;616;666.75;731.3;879
2024;41139;DISEÑO DE JUEGOS DIGITALES;UNIVERSIDAD ANDRES BELLO;ARTE Y ARQUITECTURA;60;96;1;486.5;102.42;463;498.5;551.75;630.56;618.75;714.75;776.75;904.5
2024;41156;FONOAUDIOLOGIA;UNIVERSIDAD ANDRES BELLO;SALUD;60;38;0;498.5;45.06;458;475.4;493.75;524.86;514;551.88;590.9;620.5
2024;41159;OBSTETRICIA;UNIVERSIDAD ANDRES BELLO;SALUD;59;89;1;649.5;58.03;573;612;637;675.4;667;708;747.5;834
2024;41162;INGENIERIA CIVIL INFORMATICA;UNIVERSIDAD ANDRES BELLO;TECNOLOGÍA;60;43;0;469.5;105.65;469.5;550.5;585.75;654.33;617;730;798.3;923
2024;41163;FONOAUDIOLOGIA;UNIVERSIDAD ANDRES BELLO;SALUD;60;35;0;521.5;59.73;458;467.8;492;540.76;534.5;585;607.9;700
2024;41164;MEDICINA;UNIVERSIDAD ANDRES BELLO;SALUD;90;100;1;838.5;32.75;801.5;850.25;869;889.88;889.25;911;930.55;966.5
2024;41165;MEDICINA VETERINARIA;UNIVERSIDAD ANDRES BELLO;AGROPECUARIA;185;251;1;484;79.48;461.5;551;587;641.08;633;684;741;917.5
2024;41167;QUIMICA Y FARMACIA;UNIVERSIDAD ANDRES BELLO;SALUD;80;133;1;539;82.47;485.5;570.9;610.5;669.34;660.5;715.5;788.6;904.5
2024;41168;OBSTETRICIA;UNIVERSIDAD ANDRES BELLO;SALUD;97;138;1;712;46.03;563;634.45;658.25;690.05;692.25;719;744.6;831
2024;41169;OBSTETRICIA;UNIVERSIDAD ANDRES BELLO;SALUD;76;109;1;719;52.93;585;630.9;652;690.53;685;726.5;750.5;858
2024;41197;MEDICINA VETERINARIA;UNIVERSIDAD ANDRES BELLO;AGROPECUARIA;120;194;1;563;72.7;480;518.65;561;608.12;594.5;653.62;706.8;843.5
2024;41199;ENTRENADOR DEPORTIVO;UNIVERSIDAD ANDRES BELLO;EDUCACIÓN;100;153;1;572.5;75.42;458;477.1;497;561.87;558.5;611;663.9;846.5
2024;41200;ENTRENADOR DEPORTIVO;UNIVERSIDAD ANDRES BELLO;EDUCACIÓN;60;64;1;465.5;64.33;465.5;475.95;499.25;553.2;543.75;599.62;653.15;719
2024;41201;ENTRENADOR DEPORTIVO;UNIVERSIDAD ANDRES BELLO;EDUCACIÓN;60;89;1;466;76.98;460.5;474.1;501;554.83;543.5;587;641;894
2024;41203;DERECHO;UNIVERSIDAD ANDRES BELLO;DERECHO;80;91;1;483;87.12;463;499.5;538.75;604.97;597;666;738.5;824.5
2024;41204;INGENIERIA CIVIL ELECTRICA;UNIVERSIDAD ANDRES BELLO;TECNOLOGÍA;60;102;1;692;90.58;461.5;535.05;577.12;643.54;640;695.5;756.85;859
2024;41206;INGENIERIA CIVIL INDUSTRIAL (CASONA);UNIVERSIDAD ANDRES BELLO;TECNOLOGÍA;90;74;0;606.5;103.73;463.5;522.05;556.88;651.07;654.25;726.38;785.75;896.5
2024;41207;INGENIERIA CIVIL INFORMATICA (CASONA);UNIVERSIDAD ANDRES BELLO;TECNOLOGÍA;90;75;0;475;96.98;475;545.1;610;671.07;672;726.5;780.2;995
2024;41208;INGENIERIA CIVIL INFORMATICA;UNIVERSIDAD ANDRES BELLO;TECNOLOGÍA;90;38;0;616.5;88.46;477;538.85;579;636.78;623;688;749.8;858
2024;41209;ARQUITECTURA;UNIVERSIDAD ANDRES BELLO;ARTE Y ARQUITECTURA;60;105;1;627;58.92;458;481.1;520;565.43;569.5;605.5;628.6;716.5
2024;41210;PUBLICIDAD;UNIVERSIDAD ANDRES BELLO;CIENCIAS SOCIALES;90;36;0;471;74.67;471;493.75;516.38;569.86;555.75;599.5;690.5;757.5
2024;41211;DISEÑO DE JUEGOS DIGITALES;UNIVERSIDAD ANDRES BELLO;ARTE Y ARQUITECTURA;60;42;0;511;81.41;458;467.1;509.88;566.12;551.5;602.75;665.55;786
2024;41212;BACHILLERATO EN CIENCIAS DE LA SALUD;UNIVERSIDAD ANDRES BELLO;SALUD;250;251;1;567;88.41;438.5;549.5;594.5;656.41;647;703.5;782.5;941
2024;41213;BACHILLERATO EN CIENCIAS DE LA SALUD;UNIVERSIDAD ANDRES BELLO;SALUD;160;168;1;527;104.26;497.5;579.5;638.88;717.45;722.5;799.62;854.9;973.5
2024;41214;BACHILLERATO EN CIENCIAS DE LA SALUD;UNIVERSIDAD ANDRES BELLO;SALUD;120;179;1;591.5;103.82;460;568.8;603.75;691.09;680.5;772;835;952
2024;41215;BACHILLERATO EN CIENCIAS DE LA SALUD(CASONA);UNIVERSIDAD ANDRES BELLO;SALUD;90;149;1;501.5;97.14;459.5;511.1;552;620.38;599.5;674;767.5;904
2024;42001;INGENIERÍA COMERCIAL;UNIVERSIDAD ADOLFO IBAÑEZ;ADMINISTRACIÓN Y COMERCIO;430;485;1;714.5;58.65;652;733.7;769;810.32;814.5;851;883.1;955.5
2024;42002;INGENIERÍA CIVIL (PLAN COMÚN) – 7 CARRERAS O ESPECIALIDADES;UNIVERSIDAD ADOLFO IBAÑEZ;TECNOLOGÍA;395;425;1;893.5;55.67;665;745.6;782;820.84;826;858.5;893.8;956
2024;42003;DERECHO;UNIVERSIDAD ADOLFO IBAÑEZ;DERECHO;120;150;1;790.5;64.62;604.5;648.45;683.62;731.23;733.5;774.38;808.55;932
2024;42004;PSICOLOGÍA;UNIVERSIDAD ADOLFO IBAÑEZ;CIENCIAS SOCIALES;80;105;1;773;64.82;635.5;685.9;721.5;763.69;755.5;803;858.6;893.5
2024;42005;LICENCIATURA EN COMUNICACIÓN - MÚLTIPLES EGRESOS: COMUNICACIÓN ESTRATÉGICA, PERIODISMO, DOBLE TÍTULO;UNIVERSIDAD ADOLFO IBAÑEZ;CIENCIAS SOCIALES;25;28;1;630.5;49.91;601;614.6;647.88;686.96;685.75;719.75;761.75;765.5
2024;42011;BACHILLERATO DE INGENIERÍA COMERCIAL;UNIVERSIDAD ADOLFO IBAÑEZ;ADMINISTRACIÓN Y COMERCIO;80;105;1;683.5;64.31;593.5;655.6;698;744.66;745;790.5;830.2;885
2024;42012;BACHILLERATO DE INGENIERÍA CIVIL;UNIVERSIDAD ADOLFO IBAÑEZ;TECNOLOGÍA;50;75;1;716.5;76.75;570;637.9;664.75;731.91;725;789.75;825.1;959
2024;42021;INGENIERÍA COMERCIAL;UNIVERSIDAD ADOLFO IBAÑEZ;ADMINISTRACIÓN Y COMERCIO;175;190;1;739.5;77.43;582.5;659.4;696.38;758.52;756;811;867.15;937
2024;42022;INGENIERÍA CIVIL (PLAN COMÚN) – 4 CARRERAS O ESPECIALIDADES;UNIVERSIDAD ADOLFO IBAÑEZ;TECNOLOGÍA;95;107;1;682.5;74.92;639;682.5;725;790.22;801;847;878.5;954
2024;42023;DERECHO;UNIVERSIDAD ADOLFO IBAÑEZ;DERECHO;85;95;1;669;64.23;545.5;613.1;645.5;688.92;677.5;730.25;782.4;854.5
2024;42024;PSICOLOGÍA;UNIVERSIDAD ADOLFO IBAÑEZ;CIENCIAS SOCIALES;55;61;1;644;80.78;593;646;675.5;744.03;735.5;811;845.5;917.5
2024;42025;LICENCIATURA EN COMUNICACIÓN - MÚLTIPLES EGRESOS: COMUNICACIÓN ESTRATÉGICA, PERIODISMO, DOBLE TÍTULO;UNIVERSIDAD ADOLFO IBAÑEZ;CIENCIAS SOCIALES;25;28;1;639.5;85.31;558;593.65;638.38;697.98;702.5;745.75;813.95;870
2024;42101;INGENIERÍA EN NEGOCIOS Y TECNOLOGÍA;UNIVERSIDAD ADOLFO IBAÑEZ;ADMINISTRACIÓN Y COMERCIO;30;35;1;765;67.62;662.5;721.5;750.5;797.13;779;848.75;858;967.5
2024;42103;DOBLE GRADO  DERECHO - INGENIERÍA COMERCIAL;UNIVERSIDAD ADOLFO IBAÑEZ;DERECHO;30;35;1;773.5;53.15;754;788.6;824.25;856.86;849;896.75;920.8;982.5
2024;42121;INGENIERÍA EN NEGOCIOS Y TECNOLOGÍA;UNIVERSIDAD ADOLFO IBAÑEZ;ADMINISTRACIÓN Y COMERCIO;30;35;1;573.5;90.83;537.5;649.2;678.75;741.27;738;816;849.3;920.5
2024;42122;INGENIERÍA CIVIL INDUSTRIAL;UNIVERSIDAD ADOLFO IBAÑEZ;TECNOLOGÍA;80;90;1;669;83.39;604.5;682.1;714.38;784.93;788.5;848.75;891.4;955.5
2024;42202;INGENIERÍA EN COMPUTER SCIENCE;UNIVERSIDAD ADOLFO IBAÑEZ;TECNOLOGÍA;30;35;1;747.5;60.75;692.5;743.4;764.75;807.99;809;838;897.5;942.5
2024;43001;BACHILLERATO DE MEDICINA;UNIVERSIDAD DE LOS ANDES;SALUD;110;121;1;914;27.4;850.5;875.5;889;907.02;899.5;924;944;974
2024;43002;BACHILLERATO DE ODONTOLOGÍA;UNIVERSIDAD DE LOS ANDES;SALUD;40;40;1;664.5;57.45;632;658.15;677.88;726.35;717.5;770;808.85;834.5
2024;43003;BACHILLERATO DE INGENIERÍA;UNIVERSIDAD DE LOS ANDES;TECNOLOGÍA;40;40;1;669.5;62.11;597.5;668.5;701.12;743.49;746.25;779.25;812.55;903.5
2024;43004;BACHILLERATO EN SALUD;UNIVERSIDAD DE LOS ANDES;SALUD;10;10;1;644.5;77.06;644.5;661.6;680.25;736.65;726.5;759.5;836.95;890.5
2024;43005;BACHILLERATO DE INGENIERÍA COMERCIAL;UNIVERSIDAD DE LOS ANDES;ADMINISTRACIÓN Y COMERCIO;60;75;1;728.5;44.5;646.5;707.1;733.25;754.39;750;776.5;814.9;888
2024;43006;BACHILLERATO EN HUMANIDADES;UNIVERSIDAD DE LOS ANDES;HUMANIDADES;10;10;1;728.5;82.31;546.5;586.55;628.62;676.15;673;723.5;776.45;807.5
2024;43007;BACHILLERATO DE DERECHO;UNIVERSIDAD DE LOS ANDES;DERECHO;70;76;1;674;50.98;570.5;660.25;676.88;714.4;705;752;775.5;838
2024;43010;INGENIERÍA COMERCIAL;UNIVERSIDAD DE LOS ANDES;ADMINISTRACIÓN Y COMERCIO;140;150;1;819;45.07;705;778.95;800.12;832.89;838;862.88;887.85;954.5
2024;43012;DERECHO;UNIVERSIDAD DE LOS ANDES;DERECHO;160;160;1;799;57.45;642;735.95;769.75;807.66;810;840.5;879.8;950
2024;43013;INGENIERÍA CIVIL (PLAN COMÚN);UNIVERSIDAD DE LOS ANDES;TECNOLOGÍA;215;215;1;750;47.67;715.5;786.9;819;851.22;858;888;905.7;968.5
2024;43014;MEDICINA;UNIVERSIDAD DE LOS ANDES;SALUD;70;75;1;959;21.93;902.5;923.7;937;951.02;949.5;966.5;980.3;993.5
2024;43015;KINESIOLOGÍA;UNIVERSIDAD DE LOS ANDES;SALUD;50;50;1;773;59.86;656;707.85;753.5;790.44;790.5;844.5;863.75;910
2024;43016;TERAPIA OCUPACIONAL;UNIVERSIDAD DE LOS ANDES;SALUD;40;40;1;606;103.71;509.5;565.2;610.5;685.66;678;734.62;834.2;879
2024;43017;NUTRICIÓN Y DIETÉTICA;UNIVERSIDAD DE LOS ANDES;SALUD;43;47;1;584.5;74.34;527;583.9;628.75;673.17;668.5;718.75;774;898
