hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,country,distribution_channel,is_repeated_guest,previous_cancellations,adr
City Hotel,1,305,2017,May,19,9,0,3,2,0,0,PRT,TA/TO,0,0,89.1
City Hotel,1,305,2017,May,19,9,0,3,2,0,0,PRT,TA/TO,0,0,89.1
City Hotel,1,197,2017,May,19,9,0,3,2,0,0,ITA,TA/TO,0,0,125.7
City Hotel,1,359,2017,May,19,9,0,3,2,0,0,BEN,TA/TO,0,0,122.4
City Hotel,1,197,2017,May,19,9,0,3,2,0,0,ITA,TA/TO,0,0,125.7
City Hotel,1,196,2017,May,19,9,0,3,1,0,0,ITA,TA/TO,0,0,118.5
City Hotel,1,18,2017,May,19,9,0,3,2,0,0,CHN,TA/TO,0,0,150
City Hotel,1,15,2017,May,19,9,0,3,2,0,0,USA,TA/TO,0,0,180
City Hotel,1,197,2017,May,19,9,0,3,2,0,0,ITA,TA/TO,0,0,125.7
City Hotel,1,121,2017,May,19,9,0,3,2,0,0,CHE,TA/TO,0,0,108
City Hotel,1,48,2017,May,19,9,0,4,2,0,0,FRA,TA/TO,0,0,175.05
City Hotel,1,173,2017,May,19,9,0,4,2,0,0,BRA,TA/TO,0,0,112.5
City Hotel,1,76,2017,May,19,9,0,5,2,0,0,FIN,Direct,0,0,126
City Hotel,1,83,2017,May,19,9,0,5,2,0,0,CHN,TA/TO,0,0,127.98
City Hotel,1,6,2017,May,19,10,0,1,2,0,0,PRT,Corporate,0,0,90
City Hotel,1,6,2017,May,19,10,0,1,2,0,0,PRT,Corporate,0,0,90
City Hotel,1,6,2017,May,19,10,0,1,2,0,0,PRT,Corporate,0,0,90
City Hotel,1,35,2017,May,19,10,0,1,2,0,0,PRT,TA/TO,0,0,130
City Hotel,1,0,2017,May,19,10,0,1,3,0,0,RUS,TA/TO,0,0,250
City Hotel,1,6,2017,May,19,10,0,1,2,0,0,PRT,Corporate,0,0,90
City Hotel,1,35,2017,May,19,10,0,1,2,0,0,PRT,TA/TO,0,0,130
City Hotel,1,57,2017,May,19,10,0,1,2,0,0,USA,TA/TO,0,0,134.1
City Hotel,1,6,2017,May,19,10,0,1,2,0,0,PRT,Corporate,0,0,90
City Hotel,1,29,2017,May,19,10,0,1,1,0,0,BEL,Direct,0,0,174
City Hotel,1,1,2017,May,19,10,0,1,2,0,0,PRT,TA/TO,0,0,150
City Hotel,1,57,2017,May,19,10,0,1,2,0,0,USA,TA/TO,0,0,152.1
City Hotel,1,35,2017,May,19,10,0,1,2,0,0,PRT,TA/TO,0,0,140
City Hotel,1,34,2017,May,19,10,0,1,2,0,0,USA,TA/TO,0,0,169
City Hotel,1,6,2017,May,19,10,0,1,2,0,0,PRT,Corporate,0,0,90
City Hotel,1,6,2017,May,19,10,0,1,2,0,0,PRT,Corporate,0,0,90
City Hotel,1,6,2017,May,19,10,0,1,2,0,0,PRT,Corporate,0,0,90
City Hotel,1,35,2017,May,19,10,0,1,2,0,0,PRT,TA/TO,0,0,130
City Hotel,1,35,2017,May,19,10,0,1,2,0,0,PRT,TA/TO,0,0,130
City Hotel,1,35,2017,May,19,10,0,1,2,0,0,PRT,TA/TO,0,0,130
City Hotel,1,35,2017,May,19,10,0,1,2,0,0,PRT,TA/TO,0,0,130
City Hotel,1,6,2017,May,19,10,0,1,2,0,0,PRT,Corporate,0,0,90
City Hotel,1,6,2017,May,19,10,0,1,2,0,0,PRT,Corporate,0,0,90
City Hotel,1,35,2017,May,19,10,0,1,2,0,0,PRT,TA/TO,0,0,130
City Hotel,1,316,2017,May,19,10,0,2,2,0,0,PRT,TA/TO,0,0,109.8
City Hotel,1,316,2017,May,19,10,0,2,2,0,0,PRT,TA/TO,0,0,123.3
City Hotel,1,316,2017,May,19,10,0,2,2,0,0,PRT,TA/TO,0,0,109.8
City Hotel,1,316,2017,May,19,10,0,2,2,0,0,PRT,TA/TO,0,0,109.8
City Hotel,1,196,2017,May,19,10,0,2,2,0,0,USA,TA/TO,0,0,143.55
City Hotel,1,316,2017,May,19,10,0,2,2,0,0,PRT,TA/TO,0,0,109.8
City Hotel,1,125,2017,May,19,10,0,2,2,0,0,PRT,TA/TO,0,0,108
City Hotel,1,20,2017,May,19,10,0,2,1,0,0,PRT,Corporate,0,0,110
City Hotel,1,316,2017,May,19,10,0,2,2,0,0,PRT,TA/TO,0,0,123.3
City Hotel,1,316,2017,May,19,10,0,2,2,0,0,PRT,TA/TO,0,0,109.8
City Hotel,1,20,2017,May,19,10,0,2,1,0,0,PRT,Corporate,0,0,110
City Hotel,1,316,2017,May,19,10,0,2,2,0,0,PRT,TA/TO,0,0,109.8
City Hotel,1,316,2017,May,19,10,0,2,2,0,0,PRT,TA/TO,0,0,109.8
City Hotel,1,316,2017,May,19,10,0,2,2,0,0,PRT,TA/TO,0,0,123.3
City Hotel,1,316,2017,May,19,10,0,2,2,0,0,PRT,TA/TO,0,0,109.8
City Hotel,1,316,2017,May,19,10,0,2,2,0,0,PRT,TA/TO,0,0,109.8
City Hotel,1,20,2017,May,19,10,0,2,1,0,0,PRT,Corporate,0,0,110
City Hotel,1,316,2017,May,19,10,0,2,2,0,0,PRT,TA/TO,0,0,109.8
City Hotel,1,316,2017,May,19,10,0,2,2,0,0,PRT,TA/TO,0,0,123.3
City Hotel,1,196,2017,May,19,10,0,2,2,0,0,USA,TA/TO,0,0,143.55
City Hotel,1,316,2017,May,19,10,0,2,2,0,0,PRT,TA/TO,0,0,123.3
City Hotel,1,108,2017,May,19,10,0,3,2,0,0,FRA,TA/TO,0,0,132
City Hotel,1,7,2017,May,19,10,0,3,2,0,0,MAR,TA/TO,0,0,160
City Hotel,1,116,2017,May,19,10,0,4,2,0,0,GBR,TA/TO,0,0,135
City Hotel,1,329,2017,May,19,10,0,4,1,0,0,NOR,TA/TO,0,0,109.8
City Hotel,1,133,2017,May,19,10,1,4,2,0,0,PRT,TA/TO,0,0,89.1
City Hotel,1,99,2017,May,19,10,2,4,2,0,0,SWE,TA/TO,0,0,144
City Hotel,1,23,2017,May,19,10,2,4,2,2,0,FRA,TA/TO,0,0,328.67
City Hotel,1,16,2017,May,19,10,2,5,1,0,0,AGO,TA/TO,0,0,181.43
City Hotel,1,22,2017,May,19,10,2,6,1,0,0,FRA,TA/TO,0,0,186.25
City Hotel,1,22,2017,May,19,10,2,7,3,0,0,CHN,TA/TO,0,0,204
City Hotel,1,19,2017,May,19,10,2,7,3,0,0,CHN,TA/TO,0,0,201
City Hotel,1,18,2017,May,19,10,2,9,2,0,0,PRT,TA/TO,0,0,294.55
City Hotel,1,324,2017,May,19,11,0,1,2,0,0,USA,TA/TO,0,0,99
City Hotel,1,30,2017,May,19,11,0,1,2,0,0,PRT,TA/TO,0,0,130
City Hotel,1,307,2017,May,19,11,0,1,2,0,0,PRT,TA/TO,0,0,89.1
City Hotel,1,120,2017,May,19,11,0,1,1,0,0,GBR,TA/TO,0,0,108
City Hotel,1,30,2017,May,19,11,0,1,2,0,0,PRT,TA/TO,0,0,130
City Hotel,1,120,2017,May,19,11,0,1,1,0,0,GBR,TA/TO,0,0,108
City Hotel,1,78,2017,May,19,11,0,2,2,0,0,USA,TA/TO,0,0,153
City Hotel,1,4,2017,May,19,11,0,2,2,0,0,FRA,TA/TO,0,0,155
City Hotel,1,55,2017,May,19,11,0,2,3,0,0,GBR,TA/TO,0,0,225
City Hotel,1,78,2017,May,19,11,0,2,2,0,0,USA,TA/TO,0,0,153
City Hotel,1,83,2017,May,19,11,0,2,3,1,0,GBR,TA/TO,0,0,240
City Hotel,1,122,2017,May,19,11,0,2,1,0,0,CHE,TA/TO,0,0,127.8
City Hotel,1,321,2017,May,19,11,0,3,2,0,0,CN,TA/TO,0,0,109.8
City Hotel,1,91,2017,May,19,11,0,3,2,0,0,PRT,TA/TO,0,0,98.1
City Hotel,1,262,2017,May,19,11,0,3,2,0,0,GBR,TA/TO,0,0,135
City Hotel,1,332,2017,May,19,11,0,3,2,0,0,HUN,TA/TO,0,0,109.8
City Hotel,1,74,2017,May,19,11,0,3,2,0,0,DEU,TA/TO,0,0,180
City Hotel,1,91,2017,May,19,11,0,3,2,0,0,SWE,TA/TO,0,0,174
City Hotel,1,319,2017,May,19,11,0,3,3,0,0,DEU,TA/TO,0,0,193.5
City Hotel,1,321,2017,May,19,11,0,3,2,0,0,CN,TA/TO,0,0,109.8
City Hotel,1,120,2017,May,19,11,0,3,2,0,0,PRT,TA/TO,0,0,89.1
City Hotel,1,93,2017,May,19,11,0,3,2,0,0,PRT,TA/TO,0,0,105.84
City Hotel,1,120,2017,May,19,11,0,3,2,0,0,PRT,TA/TO,0,0,89.1
City Hotel,1,119,2017,May,19,11,0,3,2,0,0,FRA,TA/TO,0,0,148.8
City Hotel,1,121,2017,May,19,11,0,3,2,0,0,FRA,TA/TO,0,0,138
City Hotel,1,96,2017,May,19,11,0,3,2,0,0,IRL,TA/TO,0,0,147
City Hotel,1,128,2017,May,19,11,0,3,2,0,0,GBR,TA/TO,0,0,120
City Hotel,1,171,2017,May,19,11,0,3,1,0,0,BRA,TA/TO,0,0,136.8
City Hotel,1,157,2017,May,19,11,0,3,2,0,0,LUX,TA/TO,0,0,120
City Hotel,1,91,2017,May,19,11,0,3,2,0,0,PRT,TA/TO,0,0,98.1
City Hotel,1,20,2017,May,19,11,0,3,2,0,0,CHN,TA/TO,0,0,153
City Hotel,1,79,2017,May,19,11,0,3,2,0,0,ESP,TA/TO,0,0,126
City Hotel,1,128,2017,May,19,11,0,3,1,0,0,GBR,TA/TO,0,0,130.8
City Hotel,1,267,2017,May,19,11,0,3,2,0,0,AUT,TA/TO,0,0,135.9
City Hotel,1,183,2017,May,19,11,1,3,2,0,0,PRT,TA/TO,0,0,130
City Hotel,1,183,2017,May,19,11,1,3,2,0,0,PRT,TA/TO,0,0,130
City Hotel,1,183,2017,May,19,11,1,3,2,0,0,PRT,TA/TO,0,0,130
City Hotel,1,331,2017,May,19,11,1,3,2,0,0,GBR,TA/TO,0,0,99
City Hotel,1,183,2017,May,19,11,1,3,2,0,0,PRT,TA/TO,0,0,130
City Hotel,1,209,2017,May,19,11,1,3,2,0,0,DEU,TA/TO,0,0,138.6
City Hotel,1,130,2017,May,19,11,1,3,2,0,0,AUS,TA/TO,0,0,117
City Hotel,1,183,2017,May,19,11,1,3,2,0,0,PRT,TA/TO,0,0,130
City Hotel,1,183,2017,May,19,11,1,3,2,0,0,PRT,TA/TO,0,0,130
City Hotel,1,183,2017,May,19,11,1,3,2,0,0,PRT,TA/TO,0,0,130
City Hotel,1,183,2017,May,19,11,1,3,2,0,0,PRT,TA/TO,0,0,130
City Hotel,1,130,2017,May,19,11,1,3,2,0,0,AUT,TA/TO,0,0,135
City Hotel,1,23,2017,May,19,11,1,3,2,0,0,ARG,TA/TO,0,0,175
City Hotel,1,183,2017,May,19,11,1,3,2,0,0,PRT,TA/TO,0,0,130
City Hotel,1,130,2017,May,19,11,1,3,2,0,0,AUT,TA/TO,0,0,135
City Hotel,1,56,2017,May,19,11,1,3,2,0,0,PRT,Direct,0,0,23.6
City Hotel,1,91,2017,May,19,11,1,3,2,0,0,USA,TA/TO,0,0,127.25
City Hotel,1,183,2017,May,19,11,1,3,2,0,0,PRT,TA/TO,0,0,130
City Hotel,1,183,2017,May,19,11,1,3,2,0,0,PRT,TA/TO,0,0,130
City Hotel,1,116,2017,May,19,11,1,3,3,0,0,COL,TA/TO,0,0,181.8
City Hotel,1,183,2017,May,19,11,1,3,2,0,0,PRT,TA/TO,0,0,130
City Hotel,1,221,2017,May,19,11,1,3,2,0,0,GBR,TA/TO,0,0,138.6
City Hotel,1,183,2017,May,19,11,1,3,2,0,0,PRT,TA/TO,0,0,130
City Hotel,1,183,2017,May,19,11,1,3,2,0,0,PRT,TA/TO,0,0,130
City Hotel,1,95,2017,May,19,11,2,3,2,0,0,BEL,TA/TO,0,0,145.8
City Hotel,1,106,2017,May,19,11,2,3,2,0,0,GBR,Direct,0,0,141.3
City Hotel,1,78,2017,May,19,11,2,3,2,0,0,BEL,TA/TO,0,0,140.4
City Hotel,1,5,2017,May,19,11,2,3,2,0,0,BRA,TA/TO,0,0,150
City Hotel,1,142,2017,May,19,11,2,3,2,0,0,MOZ,TA/TO,0,0,129.6
City Hotel,1,110,2017,May,19,11,2,4,2,0,0,GBR,TA/TO,0,0,147
City Hotel,1,128,2017,May,19,12,0,2,2,0,0,GBR,TA/TO,0,0,126
City Hotel,1,119,2017,May,19,12,0,2,2,0,0,COL,TA/TO,0,0,126
City Hotel,1,84,2017,May,19,12,0,2,3,0,0,ITA,TA/TO,0,0,189
City Hotel,1,128,2017,May,19,12,0,2,2,0,0,GBR,TA/TO,0,0,126
City Hotel,1,84,2017,May,19,12,0,2,1,0,0,DEU,TA/TO,0,0,153
City Hotel,1,254,2017,May,19,12,0,2,2,0,0,GBR,TA/TO,0,0,139.5
City Hotel,1,276,2017,May,19,12,0,2,2,0,0,CHE,TA/TO,0,0,135.9
City Hotel,1,123,2017,May,19,12,0,2,2,1,0,GBR,TA/TO,0,0,162
City Hotel,1,152,2017,May,19,12,0,2,2,0,0,ITA,TA/TO,0,0,144
City Hotel,1,128,2017,May,19,12,0,2,2,0,0,GBR,TA/TO,0,0,126
City Hotel,1,276,2017,May,19,12,0,2,2,0,0,CHE,TA/TO,0,0,135.9
City Hotel,1,120,2017,May,19,12,0,2,2,0,0,COL,TA/TO,0,0,126
City Hotel,1,254,2017,May,19,12,0,2,2,0,0,GBR,TA/TO,0,0,139.5
City Hotel,1,128,2017,May,19,12,0,2,2,0,0,GBR,TA/TO,0,0,126
City Hotel,1,84,2017,May,19,12,0,2,3,0,0,ITA,TA/TO,0,0,189
City Hotel,1,210,2017,May,19,12,0,2,1,0,0,DEU,TA/TO,0,0,135.9
City Hotel,1,254,2017,May,19,12,0,2,2,0,0,GBR,TA/TO,0,0,139.5
City Hotel,1,189,2017,May,19,12,0,2,2,0,0,GBR,TA/TO,0,0,143.1
City Hotel,1,276,2017,May,19,12,0,2,1,0,0,CHE,TA/TO,0,0,130.5
City Hotel,1,128,2017,May,19,12,0,2,2,0,0,GBR,TA/TO,0,0,126
City Hotel,1,128,2017,May,19,12,0,2,2,0,0,GBR,TA/TO,0,0,126
City Hotel,1,254,2017,May,19,12,0,2,2,0,0,GBR,TA/TO,0,0,139.5
City Hotel,1,262,2017,May,19,12,1,2,2,0,0,NLD,TA/TO,0,0,119.1
City Hotel,1,150,2017,May,19,12,1,2,2,0,0,ESP,TA/TO,0,0,120
City Hotel,1,156,2017,May,19,12,1,2,1,0,0,USA,TA/TO,0,0,130.8
City Hotel,1,156,2017,May,19,12,1,2,1,0,0,USA,Direct,0,0,116.67
City Hotel,1,88,2017,May,19,12,1,2,3,0,0,USA,TA/TO,0,0,183
City Hotel,1,236,2017,May,19,12,1,2,2,0,0,DEU,TA/TO,0,0,119.1
City Hotel,1,241,2017,May,19,12,1,2,2,0,0,LUX,TA/TO,0,0,132.33
City Hotel,1,80,2017,May,19,12,1,2,1,0,0,PRT,TA/TO,0,0,129
City Hotel,1,97,2017,May,19,12,1,2,2,0,0,DEU,TA/TO,0,0,147
City Hotel,1,33,2017,May,19,12,1,2,2,0,0,CZE,TA/TO,0,0,173.33
City Hotel,1,150,2017,May,19,12,1,2,2,0,0,ESP,TA/TO,0,0,120
City Hotel,1,153,2017,May,19,12,1,2,3,0,0,ITA,TA/TO,0,0,187.5
City Hotel,1,96,2017,May,19,12,2,2,2,0,0,CHE,TA/TO,0,0,175.5
City Hotel,1,34,2017,May,19,12,2,2,2,0,0,ESP,TA/TO,0,0,170
City Hotel,1,223,2017,May,19,12,2,2,2,0,0,PRT,TA/TO,0,0,92.88
City Hotel,1,51,2017,May,19,12,2,2,2,0,0,TUR,TA/TO,0,0,207
City Hotel,1,77,2017,May,19,12,2,3,2,0,0,HRV,TA/TO,0,0,140.4
City Hotel,1,19,2017,May,19,12,2,3,2,2,0,BRA,TA/TO,0,0,262
City Hotel,1,185,2017,May,19,12,2,3,2,0,0,AUT,TA/TO,0,0,114.3
City Hotel,1,159,2017,May,19,12,2,4,2,0,0,BRA,TA/TO,0,0,160.5
City Hotel,1,334,2017,May,19,12,2,4,3,0,0,BRA,TA/TO,0,0,142.2
City Hotel,1,130,2017,May,19,12,2,4,1,1,0,BRA,TA/TO,0,0,180.38
City Hotel,1,38,2017,May,19,12,2,7,3,1,0,PRT,TA/TO,0,0,321.94
City Hotel,1,38,2017,May,19,12,2,7,3,1,0,PRT,TA/TO,0,0,244.86
City Hotel,1,21,2017,May,19,12,2,7,1,0,0,AGO,Direct,0,0,290.56
City Hotel,1,8,2017,May,19,13,0,1,2,0,0,RUS,TA/TO,0,0,160
City Hotel,1,309,2017,May,19,13,0,1,1,0,0,PRT,TA/TO,0,0,89.1
City Hotel,1,19,2017,May,19,13,0,1,2,0,0,FRA,TA/TO,0,0,180
City Hotel,1,309,2017,May,19,13,0,1,1,0,0,PRT,TA/TO,0,0,89.1
City Hotel,1,14,2017,May,19,13,0,1,2,0,0,FIN,TA/TO,0,0,180
City Hotel,1,67,2017,May,19,13,1,1,2,0,0,AUT,TA/TO,0,0,189
City Hotel,1,105,2017,May,19,13,1,1,2,0,0,PRT,TA/TO,0,0,135
City Hotel,1,105,2017,May,19,13,1,1,1,0,0,PRT,TA/TO,0,0,126
City Hotel,1,22,2017,May,19,13,1,1,2,0,0,BRA,TA/TO,0,0,170
City Hotel,1,105,2017,May,19,13,1,1,2,0,0,PRT,TA/TO,0,0,135
City Hotel,1,105,2017,May,19,13,1,1,2,0,0,PRT,TA/TO,0,0,135
City Hotel,1,10,2017,May,19,13,1,1,2,0,0,FRA,TA/TO,0,0,170
City Hotel,1,106,2017,May,19,13,1,1,2,0,0,GBR,TA/TO,0,0,117
City Hotel,1,105,2017,May,19,13,1,1,2,0,0,PRT,TA/TO,0,0,135
City Hotel,1,105,2017,May,19,13,1,1,2,0,0,PRT,TA/TO,0,0,135
City Hotel,1,105,2017,May,19,13,1,1,2,0,0,PRT,TA/TO,0,0,135
City Hotel,1,105,2017,May,19,13,1,1,2,0,0,PRT,TA/TO,0,0,135
City Hotel,1,190,2017,May,19,13,1,1,3,0,0,BEL,TA/TO,0,0,183.6
City Hotel,1,356,2017,May,19,13,1,1,2,2,0,BHR,TA/TO,0,0,189.9
City Hotel,1,94,2017,May,19,13,1,1,2,0,0,FRA,TA/TO,0,0,144
City Hotel,1,221,2017,May,19,13,2,1,3,0,0,CHN,TA/TO,0,0,163.5
City Hotel,1,119,2017,May,19,13,2,1,2,0,0,CN,TA/TO,0,0,148.8
City Hotel,1,173,2017,May,19,13,2,1,2,0,0,DEU,TA/TO,0,0,137.03
City Hotel,1,92,2017,May,19,13,2,1,3,0,0,ESP,TA/TO,0,0,183
City Hotel,1,309,2017,May,19,13,2,1,2,0,0,PRT,TA/TO,0,0,89.1
City Hotel,1,141,2017,May,19,13,2,2,3,0,0,GBR,TA/TO,0,0,178.5
City Hotel,1,151,2017,May,19,13,2,2,2,0,0,PRT,Direct,0,0,95
City Hotel,1,151,2017,May,19,13,2,2,2,0,0,PRT,Direct,0,0,95
City Hotel,1,151,2017,May,19,13,2,2,2,0,0,PRT,Direct,0,0,95
City Hotel,1,151,2017,May,19,13,2,2,2,0,0,PRT,Direct,0,0,95
City Hotel,1,151,2017,May,19,13,2,2,2,0,0,PRT,Direct,0,0,95
City Hotel,1,151,2017,May,19,13,2,2,2,0,0,PRT,Direct,0,0,95
City Hotel,1,151,2017,May,19,13,2,2,2,0,0,PRT,Direct,0,0,95
City Hotel,1,151,2017,May,19,13,2,2,2,0,0,PRT,Direct,0,0,95
City Hotel,1,151,2017,May,19,13,2,2,2,0,0,PRT,Direct,0,0,95
City Hotel,1,151,2017,May,19,13,2,2,2,0,0,PRT,Direct,0,0,95
City Hotel,1,151,2017,May,19,13,2,2,2,0,0,PRT,Direct,0,0,95
City Hotel,1,151,2017,May,19,13,2,2,2,0,0,PRT,Direct,0,0,95
City Hotel,1,151,2017,May,19,13,2,2,2,0,0,PRT,Direct,0,0,95
City Hotel,1,151,2017,May,19,13,2,2,2,0,0,PRT,Direct,0,0,95
City Hotel,1,151,2017,May,19,13,2,2,2,0,0,PRT,Direct,0,0,95
City Hotel,1,151,2017,May,19,13,2,2,2,0,0,PRT,Direct,0,0,95
City Hotel,1,151,2017,May,19,13,2,2,2,0,0,PRT,Direct,0,0,95
City Hotel,1,151,2017,May,19,13,2,2,2,0,0,PRT,Direct,0,0,95
City Hotel,1,151,2017,May,19,13,2,2,2,0,0,PRT,Direct,0,0,95
City Hotel,1,366,2017,May,19,13,2,2,1,0,0,PRT,TA/TO,0,0,104
City Hotel,1,151,2017,May,19,13,2,2,2,0,0,PRT,Direct,0,0,95
City Hotel,1,151,2017,May,19,13,2,2,2,0,0,PRT,Direct,0,0,95
City Hotel,1,151,2017,May,19,13,2,2,2,0,0,PRT,Direct,0,0,95
City Hotel,1,85,2017,May,19,13,2,2,2,0,0,ARG,TA/TO,0,0,148.5
City Hotel,1,151,2017,May,19,13,2,2,2,0,0,PRT,Direct,0,0,95
City Hotel,1,197,2017,May,19,13,2,2,2,0,0,PRT,Direct,0,0,95
City Hotel,1,8,2017,May,19,13,2,3,2,2,0,ITA,TA/TO,0,0,254
City Hotel,1,270,2017,May,19,13,2,3,2,0,0,BRA,TA/TO,0,0,109.44
City Hotel,1,309,2017,May,19,13,2,3,2,0,0,PRT,TA/TO,0,0,89.1
City Hotel,1,85,2017,May,19,13,2,5,2,0,0,GBR,Direct,0,0,119.57
City Hotel,1,94,2017,May,20,14,1,0,2,0,0,ITA,TA/TO,0,0,135
City Hotel,1,20,2017,May,20,14,1,0,2,0,0,PRT,Corporate,0,0,110
City Hotel,1,224,2017,May,20,14,1,0,2,0,0,USA,TA/TO,0,0,107.1
City Hotel,1,88,2017,May,20,14,1,0,2,0,0,PRT,TA/TO,0,0,126
City Hotel,1,287,2017,May,20,14,1,0,2,0,0,DEU,TA/TO,0,0,135.9
City Hotel,1,10,2017,May,20,14,2,0,1,0,0,PRT,TA/TO,0,0,88
City Hotel,1,11,2017,May,20,14,2,0,2,0,0,FRA,TA/TO,0,0,120
City Hotel,1,20,2017,May,20,14,2,0,2,0,0,DEU,TA/TO,0,0,170
City Hotel,1,20,2017,May,20,14,2,0,2,0,0,DEU,TA/TO,0,0,170
City Hotel,1,167,2017,May,20,14,2,1,2,0,0,FRA,TA/TO,0,0,126
City Hotel,1,68,2017,May,20,14,2,1,1,0,0,PRT,Corporate,0,0,110
City Hotel,1,68,2017,May,20,14,2,1,1,0,0,PRT,Corporate,0,0,110
City Hotel,1,25,2017,May,20,14,2,1,2,0,0,CHN,TA/TO,0,0,181.2
City Hotel,1,71,2017,May,20,14,2,1,2,0,0,PRT,TA/TO,0,0,115.2
City Hotel,1,201,2017,May,20,14,2,1,2,0,0,FRA,TA/TO,0,0,139.5
City Hotel,1,23,2017,May,20,14,2,1,2,0,0,FRA,TA/TO,0,0,163.33
City Hotel,1,68,2017,May,20,14,2,1,1,0,0,PRT,Corporate,0,0,110
City Hotel,1,68,2017,May,20,14,2,1,1,0,0,PRT,Corporate,0,0,110
City Hotel,1,182,2017,May,20,14,2,2,1,0,0,DEU,TA/TO,0,0,107.33
City Hotel,1,16,2017,May,20,14,2,2,3,0,0,PRT,TA/TO,0,0,159.6
City Hotel,1,98,2017,May,20,14,3,5,2,0,0,BRA,TA/TO,0,0,121.88
City Hotel,1,365,2017,May,20,15,1,0,2,0,0,BEN,TA/TO,0,0,122.4
City Hotel,1,4,2017,May,20,15,1,0,1,0,0,PRT,Direct,0,0,0
City Hotel,1,0,2017,May,20,15,1,0,2,0,0,PRT,Direct,0,0,12
City Hotel,1,345,2017,May,20,15,1,0,2,0,0,BRA,TA/TO,0,0,109.8
City Hotel,1,4,2017,May,20,15,1,0,1,0,0,PRT,Direct,0,0,0
City Hotel,1,197,2017,May,20,15,1,0,2,0,0,BRA,TA/TO,0,0,138.6
City Hotel,1,24,2017,May,20,15,1,1,2,0,0,CHN,TA/TO,0,0,135
City Hotel,1,24,2017,May,20,15,1,1,2,0,0,CHN,TA/TO,0,0,207
City Hotel,1,218,2017,May,20,15,1,1,2,0,0,CHE,TA/TO,0,0,107.1
City Hotel,1,24,2017,May,20,15,1,1,2,1,0,CHN,TA/TO,0,0,135
City Hotel,1,24,2017,May,20,15,1,1,2,0,0,CHN,TA/TO,0,0,135
City Hotel,1,15,2017,May,20,15,1,1,2,0,0,ROU,TA/TO,0,0,150
City Hotel,1,24,2017,May,20,15,1,1,2,0,0,CHN,TA/TO,0,0,135
City Hotel,1,21,2017,May,20,15,1,1,2,0,0,TUR,TA/TO,0,0,150
City Hotel,1,320,2017,May,20,15,1,1,2,0,0,PRT,TA/TO,0,0,90
City Hotel,1,30,2017,May,20,15,1,1,2,0,0,IDN,TA/TO,0,0,190
City Hotel,1,164,2017,May,20,15,1,2,1,0,0,PRT,TA/TO,0,0,160
City Hotel,1,164,2017,May,20,15,1,2,1,0,0,PRT,TA/TO,0,0,160
City Hotel,1,179,2017,May,20,15,1,2,2,0,0,PRT,TA/TO,0,0,96.4
City Hotel,1,104,2017,May,20,15,1,2,1,0,0,PRT,TA/TO,0,0,160
City Hotel,1,104,2017,May,20,15,1,2,1,0,0,PRT,TA/TO,0,0,160
City Hotel,1,104,2017,May,20,15,1,2,1,0,0,PRT,TA/TO,0,0,160
City Hotel,1,104,2017,May,20,15,1,2,1,0,0,PRT,TA/TO,0,0,160
City Hotel,1,104,2017,May,20,15,1,2,2,0,0,PRT,TA/TO,0,0,170
City Hotel,1,24,2017,May,20,15,1,1,2,1,0,CHN,TA/TO,0,0,135
City Hotel,1,22,2017,May,20,15,1,2,2,0,0,DEU,TA/TO,0,0,163.33
City Hotel,1,164,2017,May,20,15,1,2,1,0,0,PRT,TA/TO,0,0,160
City Hotel,1,164,2017,May,20,15,1,2,1,0,0,PRT,TA/TO,0,0,160
City Hotel,1,164,2017,May,20,15,1,2,1,0,0,PRT,TA/TO,0,0,160
City Hotel,1,164,2017,May,20,15,1,2,1,0,0,PRT,TA/TO,0,0,160
City Hotel,1,104,2017,May,20,15,1,2,1,0,0,PRT,TA/TO,0,0,160
City Hotel,1,104,2017,May,20,15,1,2,1,0,0,PRT,TA/TO,0,0,160
City Hotel,1,104,2017,May,20,15,1,2,2,0,0,PRT,TA/TO,0,0,170
City Hotel,1,103,2017,May,20,15,1,2,1,0,0,DEU,TA/TO,0,0,135
City Hotel,1,164,2017,May,20,15,1,2,1,0,0,PRT,TA/TO,0,0,160
City Hotel,1,160,2017,May,20,15,1,2,2,1,0,CN,TA/TO,0,0,204.75
City Hotel,1,179,2017,May,20,15,1,2,2,0,0,PRT,TA/TO,0,0,96.4
City Hotel,1,104,2017,May,20,15,1,2,1,0,0,PRT,TA/TO,0,0,160
City Hotel,1,104,2017,May,20,15,1,2,1,0,0,PRT,TA/TO,0,0,160
City Hotel,1,104,2017,May,20,15,1,2,1,0,0,PRT,TA/TO,0,0,160
City Hotel,1,104,2017,May,20,15,1,2,1,0,0,PRT,TA/TO,0,0,160
City Hotel,1,104,2017,May,20,15,1,2,1,0,0,PRT,TA/TO,0,0,160
City Hotel,1,104,2017,May,20,15,1,2,2,0,0,PRT,TA/TO,0,0,170
City Hotel,1,104,2017,May,20,15,1,2,2,0,0,PRT,TA/TO,0,0,170
City Hotel,1,164,2017,May,20,15,1,2,1,0,0,PRT,TA/TO,0,0,160
City Hotel,1,164,2017,May,20,15,1,2,1,0,0,PRT,TA/TO,0,0,160
