student_id,age,gender,academic_level,study_hours,self_study_hours,online_classes_hours,social_media_hours,gaming_hours,sleep_hours,screen_time_hours,exercise_minutes,caffeine_intake_mg,part_time_job,upcoming_deadline,internet_quality,mental_health_score,drug_use,focus_index,burnout_level,productivity_score,exam_score
3359,24.0,Female,Postgraduate ,3.43,5.5,1.12,2.26,0.0,6.78,7.47,41.0,320.0,No,0.0,Good,4.0,,29.57,48.55,31.94,15.71
3360,24.0,Female,Undergraduate,4.76,2.03,4.12,1.56,1.96,5.55,6.42,66.0,218.0,,1.0,Poor,5.0,,36.71,59.88,35.92,
3361,24.0,Female,High School,4.5,3.22,3.15,2.94,5.24,7.45,3.03,30.0,389.0,No,0.0,Poor,7.0,,31.88,24.9,46.3,31.02
3362,21.0,Female,Postgraduate,6.95,0.11,4.1,4.01,0.33,4.18,10.67,109.0,354.0,Yes,0.0,Average,5.0,0.0,28.32,62.41,35.13,11.95
3363,,,High School,,,,,1.71,,,,,,,Good,,0.0,,,,
3364,18.0,Female,High School,1.2,3.84,2.37,2.58,2.44,7.33,2.35,45.0,205.0,Yes,0.0,Poor,7.0,1.0,33.54,39.91,25.48,14.53
3365,24.0,Female,Postgraduate,7.45,2.03,1.41,,1.12,,5.2,,237.0,No,1.0,Poor,,,,,,22.52
3366,23.0,Female,Postgraduate ,5.15,3.06,1.81,4.31,0.24,8.81,8.44,46.0 min,95.0,No,1.0,Poor,6.0,1.0,33.48,29.05,50.32,24.99
3367,24.0,Male,High School,2.61,4.36,1.55,3.91,3.32,7.66,8.09,92.0,55.0,yes,1.0,Average,3.0,,9.56,65.05,3.52,1.0
3368,17.0,Male,High School,7.71,3.51,0.71,4.59,2.6,7.39,9.69,149.0,308.0,No,0.0,Average,5.0,,33.51,35.15,57.82,35.45
3369,24.0,Male,Postgraduate,6.75,1.94,1.79,1.85,0.0,7.84,6.37,10.0,225.0,No,0.0,Good,5.0,,36.3,29.65,58.39,34.85
3370,20.0,Female,High School,4.01,0.65,2.93,4.5,2.46,6.41,6.72,135.0,133.0,no,1.0,Good,3.0,1.0,17.61,46.75,21.17,11.76
3371,,,,3.1,,,,,,,,,,,,,,,,,
3372,,Male,,,,,,,,,,,,,,,0.0,31.71,,,
3373,23.0,Male,Postgraduate,8.28,5.03,2.15,3.49,3.45,,5.0,,14.0,No,0.0,Average,10.0,,50.75,16.45,77.52,52.27
3374,19.0,Male,High School,5.67,2.45,2.74,3.4,0.0,7.41,1.78,140.0,408.0,No,0.0,Poor,6.0,,44.03,21.46,55.56,32.25
3375,16.0,Female,Undergraduate,2.42,2.68,,4.12,1.34,6.35,6.92,93.0,102.0,Yes,0.0,Good,9.0,0.0,32.91,38.84,37.01,26.58
3376,17.0,Male,High School ,5.53,1.8,1.07,2.08,0.0,6.78,8.02,57.0 min,200.0,Yes,0.0,Average,7.0,0.0,32.45,52.53,52.66,36.05
3377,25.0,Male,Postgraduate,5.49,1.88,2.11,0.77,2.06,8.07,7.14,142.0,136.0,No,1.0,Good,3.0,,32.73,37.14,36.86,22.1
3378,,Female,High School,3.21,1.78,0.92,4.01,0.64,5.48,5.05,,,Yes,0.0,Average,5.0,,21.69,,33.04,10.28
3379,18.0,Male,Postgraduate ,3.84,4.05,1.7,3.02,0.0,6.62,9.0,92.0 min,65.0,,0.0,Poor,5.0,,24.32,39.65,35.55,13.98
3380,17.0,Male,Postgraduate,4.48,1.79,4.12,3.48,2.19,4.73,8.51,24.0,173.0,no,0.0,Poor,3.0,,16.09,51.47,18.17,1.0
3381,18.0,Female,High School,5.96,3.07,3.01,1.84,1.79,6.9,6.76,94.0,343.0,No,1.0,Good,4.0,0.0,24.42,44.24,37.67,21.42
3382,,Other,,,1.51,1.47,0.94,0.5,9.15,11.39,25.0 min,137.0,no,0.0,Average,4.0,,32.43,27.54,33.16,
3383,18.0,Other,Postgraduate,4.08,5.01,1.94,4.34,2.47,7.31,8.33,32.0 min,285.0,No,1.0,Poor,5.0,1.0,36.58,50.77,41.81,11.99
3384,22.0,Male,Undergraduate,10.52,1.11,1.88,2.71,0.69,6.53,6.94,0.0 min,38.0,no,0.0,Good,5.0,1.0,34.8,26.73,86.22,52.22
3385,17.0,Male,High School,3.95,3.27,2.01,3.66,1.65,7.83,4.52,33.0,191.0,no,1.0,Poor,8.0,,37.53,36.7,45.28,33.51
3386,16.0,Male,Postgraduate,3.08,5.03,2.5,,1.81,8.41,4.72,44.0 min,301.0,No,0.0,Poor,5.0,,25.92,13.11,36.82,22.97
3387,17.0,Female,High School,2.59,4.38,2.09,1.03,2.16,5.67,10.07,112.0,285.0,yes,1.0,Poor,8.0,,35.65,67.45,25.05,1.0
3388,20.0,Other,High School ,4.99,3.13,2.78,0.33,0.73,6.87,8.31,149.0,231.0,,1.0,Poor,6.0,1.0,37.51,44.23,40.16,23.99
3389,19.0,Female,Undergraduate,5.63,3.51,4.04,0.0,1.07,9.57,8.69,94.0,25.0,No,0.0,Poor,4.0,,41.8,17.05,53.81,29.26
3390,,,,1.67,3.84,,,,,,,,,1.0,,2.0,,,,,1.0
3391,,,,4.87,,,,,7.4,,,,,,,,0.0,,,,
3392,19.0,Male,High School,4.76,2.43,,0.98,1.56,8.08,6.63,,33.0,No,1.0,Average,7.0,,38.84,31.66,49.48,35.97
3393,18.0,Other,Postgraduate,3.05,3.78,1.36,1.85,0.12,6.57,2.6,28.0,287.0,Yes,1.0,Good,9.0,,37.59,46.67,40.43,31.52
3394,16.0,Other,High School,3.79,2.91,1.68,1.27,2.11,8.08,7.93,32.0,384.0,Yes,0.0,Average,8.0,,42.98,48.66,39.0,17.11
3395,21.0,Female,Postgraduate,4.78,2.92,2.76,3.21,1.83,8.41,2.36,46.0,324.0,yes,1.0,Poor,3.0,,20.82,46.39,25.4,8.84
3396,18.0,,Postgraduate,,,2.42,2.63,0.0,6.5,4.67,77.0,,yes,1.0,Good,4.0,,34.61,,43.88,22.06
3397,19.0,Female,Undergraduate,4.1,3.86,3.16,2.9,1.0,6.03,7.7,16.0,97.0,Yes,0.0,Good,5.0,,29.73,58.62,28.33,1.74
3398,21.0,Female,Postgraduate,0.53,2.89,1.89,1.52,3.52,7.47,8.45,2.0,346.0,yes,1.0,Poor,4.0,0.0,12.74,52.2,1.0,1.0
3399,19.0,Female,Postgraduate,2.63,,,,2.47,8.74,6.95,48.0,255.0,No,,Average,10.0,,36.19,36.84,46.0,32.6
3400,22.0,Other,Undergraduate,5.75,1.85,2.02,4.26,0.88,7.62,9.3,127.0,140.0,Yes,0.0,Poor,2.0,,23.98,41.31,41.62,18.71
3401,25.0,Male,High School,2.52,2.9,1.22,4.88,1.93,6.7,7.3,55.0,457.0,no,0.0,Good,9.0,,30.71,37.53,34.69,12.86
3402,,Female,Undergraduate,5.65,,2.89,,2.51,7.9,4.75,19.0,95.0,No,0.0,Average,8.0,,,22.87,65.78,37.95
3403,20.0,Female,High School,4.03,3.46,2.48,6.02,2.51,6.63,5.73,143.0,79.0,No,0.0,Poor,3.0,,24.8,29.84,42.95,8.32
3404,23.0,Male,High School,3.87,2.14,1.93,1.28,,7.39,7.49,121.0,168.0,No,1.0,Good,4.0,,31.83,,30.07,25.16
3405,,Female,High School,1.61,2.45,,1.53,1.13,9.17,7.36,73.0,243.0,No,0.0,Poor,4.0,1.0,14.28,19.36,26.2,9.58
3406,23.0,Other,High School,4.52,1.61,1.01,1.95,1.79,6.64,8.35,49.0,393.0,No,0.0,Average,7.0,1.0,33.74,37.42,49.29,30.2
3407,22.0,Female,Undergraduate,6.45,3.87,0.8,1.02,2.83,5.19,4.99,143.0,59.0,Yes,1.0,Poor,2.0,0.0,27.4,65.33,26.19,5.44
3408,18.0,Female,Postgraduate,4.65,2.38,2.34,0.0,2.49,6.92,1.2,142.0 min,248.0,no,0.0,Poor,2.0,,30.17,13.26,45.02,25.58
3409,16.0,Female,Postgraduate,5.71,,,1.92,2.27,5.86,10.68,,,Yes,1.0,Poor,3.0,,27.27,84.16,,7.13
3410,21.0,,,7.64,1.91,,2.25,0.65,7.35,,136.0,,yes,1.0,Good,5.0,,49.89,41.17,64.89,41.9
3411,19.0,Female,High School,4.1,2.19,2.44,4.99,1.87,7.59,7.03,139.0,247.0,No,0.0,Good,2.0,1.0,14.62,23.49,27.7,14.45
3412,,,Undergraduate,5.77,,,3.81,,,,,,,,,,,,,22.25,
3413,19.0,Female,High School,7.15,1.18,0.0,2.28,2.14,6.87,3.78,1.0 min,58.0,no,0.0,Average,7.0,,29.75,19.41,54.51,32.88
3414,25.0,Other,Undergraduate ,4.39,0.97,3.58,2.99,1.54,7.37,7.44,102.0,178.0,Yes,1.0,Good,1.0,,14.34,55.5,1.0,1.0
3415,24.0,Female,Undergraduate,6.88,3.74,1.18,3.12,3.87,6.9,11.12,127.0,166.0,No,0.0,Poor,8.0,,40.81,39.84,61.18,44.96
3416,18.0,Female,High School ,10.42,2.1,1.41,3.06,0.1,6.46,10.67,137.0,256.0,No,1.0,Good,6.0,,53.21,51.47,84.8,43.24
3417,20.0,Male,Postgraduate,4.03,1.86,0.18,2.17,0.0,6.79,9.61,53.0,139.0,No,0.0,Good,4.0,,25.69,46.43,34.98,9.54
3418,22.0,Female,High School,3.47,1.4,3.34,1.2,0.17,5.8,5.42,52.0,208.0,Yes,1.0,Good,9.0,,39.05,67.14,43.51,11.42
3419,22.0,Female,Undergraduate,4.27,3.62,2.36,3.77,1.67,6.67,7.22,49.0,309.0,Yes,0.0,Good,9.0,,38.65,42.3,63.2,30.15
3420,22.0,Female,Postgraduate ,5.86,3.81,2.76,2.04,2.72,7.74,5.68,37.0,226.0,No,1.0,Good,5.0,,37.11,40.62,42.57,
3421,20.0,Male,Undergraduate,4.54,5.13,1.33,2.63,2.29,5.34,4.1,113.0 min,350.0,Yes,1.0,Good,6.0,,32.28,58.06,35.4,15.09
3422,24.0,Other,Postgraduate,5.02,0.83,2.35,5.07,2.88,6.17,7.45,116.0,93.0,No,1.0,Average,4.0,1.0,8.22,48.52,26.0,2.61
3423,17.0,Male,Postgraduate,6.2,4.4,3.35,,1.58,,5.86,123.0,,,0.0,Good,9.0,,32.11,24.83,68.48,42.98
3424,22.0,Female,Postgraduate ,2.67,2.85,2.5,1.44,2.76,6.04,7.1,105.0,349.0,yes,0.0,Good,3.0,,24.97,43.28,17.31,9.31
3425,23.0,Male,Postgraduate,4.59,2.63,2.84,1.85,2.31,5.62,10.6,78.0,86.0,no,0.0,Average,4.0,,25.01,42.41,34.9,14.53
3426,20.0,Other,High School,5.06,1.57,1.43,2.53,0.69,5.19,5.57,133.0,226.0,No,0.0,Good,5.0,,26.59,39.52,34.8,16.02
3427,20.0,Other,Undergraduate,4.52,1.03,1.97,4.56,1.95,7.0,8.4,76.0,83.0,No,0.0,Good,5.0,1.0,30.19,35.64,35.48,20.54
3428,22.0,,,5.35,,,,1.81,,,,,,,Average,,,,,,15.11
3429,22.0,Male,Postgraduate,2.05,1.78,2.56,0.11,2.51,7.14,6.49,48.0,203.0,Yes,0.0,Average,3.0,,20.41,34.88,10.96,2.91
3430,24.0,Female,Undergraduate,7.09,1.81,2.31,3.6,0.0,6.27,10.75,123.0,400.0,Yes,1.0,Good,4.0,1.0,30.88,59.74,43.29,18.69
3431,25.0,Female,Undergraduate,4.7,0.93,2.23,3.72,2.65,5.57,6.35,123.0 min,310.0,no,0.0,Good,7.0,,22.23,46.63,25.83,10.83
3432,23.0,Female,High School,1.69,,2.02,5.25,3.78,8.3,6.59,120.0,423.0,yes,1.0,Good,3.0,,5.85,51.93,2.14,1.0
3433,22.0,Male,High School ,7.02,4.2,0.69,3.04,1.38,7.38,6.53,84.0,284.0,,1.0,,7.0,,40.46,55.83,58.41,25.36
3434,22.0,Male,Undergraduate,5.54,3.07,0.4,5.26,0.0,7.56,5.29,118.0,184.0,Yes,1.0,Good,7.0,,36.05,47.66,49.61,25.25
3435,,,,6.78,,3.59,,0.0,,3.02,,154.0,,,,7.0,0.0,44.79,,,
3436,17.0,Male,Undergraduate,5.3,2.41,0.81,,0.0,6.93,2.83,114.0,248.0,No,0.0,Poor,5.0,,34.92,10.55,43.38,30.93
3437,18.0,Male,Undergraduate,5.06,3.82,2.74,2.01,2.03,7.17,7.08,12.0,444.0,yes,1.0,Poor,3.0,,31.12,68.86,21.49,13.19
3438,17.0,Male,High School,4.34,0.95,3.5,3.55,1.45,8.92,8.56,103.0,240.0,No,1.0,Good,3.0,,21.8,52.46,19.29,1.0
3439,,,,5.18,,,,,,,,,,,,,0.0,,62.22,,
3440,19.0,Male,High School,6.75,2.81,0.86,3.42,1.99,7.16,3.11,75.0,452.0,Yes,1.0,Average,10.0,,37.34,43.08,62.21,29.7
3441,20.0,Male,Undergraduate ,4.65,1.42,1.55,1.4,0.81,5.74,5.39,49.0,412.0,Yes,0.0,Good,1.0,,22.16,38.59,21.04,19.37
3442,20.0,Male,Undergraduate,5.98,5.44,,,0.0,6.51,7.58,25.0,400.0,,1.0,Average,,1.0,33.85,61.9,46.89,27.49
3443,23.0,Female,High School,5.69,2.65,1.21,2.73,,7.56,9.63,5.0,,No,0.0,Good,4.0,,35.03,39.24,47.49,23.01
3444,,,,6.82,,2.76,,,,,,,,,,,,,68.43,,
3445,,,,,,,,,,,,3.0,yes,,,,,,,,
3446,24.0,Female,Postgraduate,8.25,2.52,2.88,5.09,1.0,7.12,8.66,3.0,151.0,no,1.0,Average,7.0,1.0,33.42,57.37,54.12,26.37
3447,25.0,Female,Undergraduate,5.34,1.98,0.82,2.5,0.09,7.34,6.24,12.0 min,436.0,no,0.0,Poor,5.0,,36.04,38.12,39.13,17.59
3448,25.0,Female,,6.64,,2.52,0.66,2.79,6.33,10.78,0.0,274.0,No,1.0,Poor,,,31.91,72.63,35.25,15.95
3449,,,,,,,,,,7.69,,,,,,,0.0,,,48.93,
3450,24.0,Male,High School,6.88,2.38,1.86,2.35,2.29,6.13,6.13,24.0,441.0,Yes,0.0,Good,2.0,,20.99,57.32,24.25,5.27
3451,25.0,,,,,,,,,,,,Yes,,Poor,,,,,,
3452,20.0,Male,Undergraduate,6.06,2.1,3.52,3.61,0.74,6.65,4.71,110.0,427.0,No,1.0,Good,2.0,,27.81,48.08,32.08,18.76
3453,20.0,Female,,2.6,2.62,1.39,3.72,,7.72,8.65,60.0,377.0,yes,1.0,Average,2.0,1.0,22.48,59.52,,1.54
3454,24.0,Male,High School,5.76,3.59,2.28,2.38,0.44,5.72,5.44,102.0,405.0,yes,1.0,Poor,9.0,,51.13,58.71,54.41,33.42
3455,20.0,Female,High School ,8.65,2.34,1.51,4.6,0.53,9.25,9.89,132.0,119.0,No,0.0,Poor,9.0,1.0,51.57,13.69,88.61,54.97
3456,,,,,,,,,,6.12,,,,,Average,,,,,,1.0
3457,,Female,Undergraduate ,,2.81,2.31,2.89,3.77,7.43,5.6,135.0 min,284.0,no,1.0,Poor,,1.0,21.76,36.69,20.44,7.21
3458,20.0,Male,Postgraduate,3.15,1.63,1.6,3.51,2.98,8.66,14.55,125.0,57.0,Yes,0.0,Poor,6.0,,29.93,34.16,35.24,21.63
3459,,,,4.87,,,,,,5.49,,,Yes,,,,,,,,
3460,18.0,Male,Undergraduate,6.67,5.07,1.77,4.28,3.73,5.84,7.67,145.0,261.0,No,0.0,Poor,4.0,,37.28,50.54,48.9,31.75
3461,24.0,Male,High School,3.5,1.88,2.54,2.38,1.35,7.5,5.48,8.0,472.0,No,0.0,Average,4.0,1.0,16.45,31.96,23.97,17.06
3462,24.0,Female,High School,7.47,3.15,3.6,3.94,2.25,7.49,6.93,121.0,79.0,No,0.0,Poor,,,25.31,27.85,34.05,
3463,,,Postgraduate,,,1.06,1.78,,6.31,,21.0,183.0,,,,,,,,,
3464,24.0,Female,Undergraduate,6.12,3.73,1.13,1.96,0.79,4.47,9.86,24.0,469.0,No,0.0,Average,5.0,,35.25,74.15,45.19,26.0
3465,17.0,Male,,4.54,0.31,,,1.31,,10.13,37.0,295.0,no,0.0,Good,3.0,,14.07,38.24,32.24,22.74
3466,19.0,Male,Undergraduate,5.47,2.91,3.05,1.33,3.52,7.37,7.92,33.0,181.0,no,1.0,Poor,2.0,1.0,29.05,49.89,27.29,16.88
3467,25.0,Female,High School,5.22,1.59,1.88,4.6,1.37,6.5,6.67,101.0,4.0,No,1.0,Average,3.0,,22.05,36.02,36.23,19.73
3468,19.0,Male,Undergraduate,3.43,2.66,3.22,2.18,0.11,7.33,3.97,33.0,493.0,no,1.0,Poor,7.0,,35.07,45.06,28.94,19.79
3469,16.0,Female,Undergraduate ,7.0,,1.24,4.24,1.7,6.2,5.08,16.0,200.0,Yes,0.0,Good,2.0,0.0,23.48,,34.51,10.84
3470,24.0,Female,High School,6.15,1.33,1.47,3.05,,7.2,,54.0,,yes,0.0,Poor,5.0,,30.59,,46.08,25.64
3471,21.0,Male,High School,6.36,1.19,1.53,4.95,1.17,4.73,10.51,129.0,173.0,Yes,1.0,Poor,4.0,1.0,18.47,80.37,38.3,1.0
3472,19.0,Female,Postgraduate,5.84,5.41,2.0,3.56,2.11,8.77,6.72,61.0,238.0,No,1.0,Poor,7.0,,47.35,35.39,55.59,29.9
3473,24.0,Female,High School ,4.53,3.07,0.99,2.49,1.48,5.67,3.18,99.0,361.0,No,1.0,Poor,7.0,1.0,26.06,49.95,42.91,15.08
3474,19.0,Female,Undergraduate,2.88,4.19,1.26,2.99,0.27,6.45,9.85,0.0,461.0,yes,1.0,Average,7.0,,24.0,80.92,18.79,1.0
3475,17.0,Male,Postgraduate,2.64,0.0,3.52,0.0,3.7,8.17,8.67,32.0,48.0,Yes,1.0,Average,5.0,,27.09,49.59,22.51,5.88
3476,23.0,Female,Postgraduate,3.58,3.67,1.08,4.05,2.86,8.46,10.13,16.0 min,471.0,Yes,0.0,Average,3.0,1.0,26.36,56.07,30.14,9.01
3477,19.0,Female,High School,6.87,1.88,2.64,4.09,1.04,7.08,4.92,132.0,241.0,No,1.0,Good,7.0,,41.8,35.14,66.35,38.06
3478,24.0,Male,Postgraduate,0.79,0.6,2.75,2.15,0.75,9.18,6.54,135.0,297.0,,1.0,Good,6.0,,,34.83,12.25,3.49
3479,19.0,Female,Undergraduate,5.09,4.23,1.93,0.05,,5.53,,12.0,93.0,,0.0,Good,2.0,,27.87,35.31,29.84,11.69
3480,17.0,Female,High School,,3.15,0.0,3.96,0.96,7.93,7.39,40.0,277.0,,1.0,Good,1.0,,,58.6,17.16,11.44
3481,16.0,Female,High School,5.56,3.52,0.64,3.64,2.71,7.44,8.39,36.0,47.0,Yes,0.0,Average,9.0,,41.21,39.49,56.57,35.45
3482,18.0,Female,High School,1.97,1.94,2.25,0.0,0.2,6.23,10.52,135.0,230.0,Yes,0.0,Good,8.0,,29.77,51.79,30.91,14.28
3483,18.0,Male,Undergraduate,2.79,,,3.55,1.46,7.14,6.43,37.0,75.0,,0.0,Good,5.0,,,40.1,30.5,13.8
3484,20.0,Male,Undergraduate,2.48,2.6,2.43,3.92,0.7,6.65,9.09,102.0,160.0,,0.0,Average,9.0,,19.17,40.96,27.51,
3485,20.0,Male,High School,2.46,1.99,2.16,2.55,3.04,6.03,7.09,21.0,459.0,Yes,0.0,Poor,5.0,,10.46,54.21,18.14,1.0
3486,20.0,Male,Undergraduate,4.37,0.41,1.17,3.68,1.24,6.07,3.42,19.0,236.0,No,1.0,Good,3.0,,11.84,41.57,18.93,17.0
3487,,,High School,,,2.18,,,,,,,,,Average,,,,49.34,,
3488,20.0,Female,High School,4.51,2.6,0.99,2.55,0.85,6.69,8.76,108.0 min,287.0,yes,0.0,Poor,4.0,,25.93,60.02,27.3,5.47
3489,,Female,Postgraduate,,1.69,1.71,4.16,2.02,,10.11,45.0,407.0,No,1.0,Poor,6.0,,19.76,74.58,37.48,14.01
3490,20.0,Other,Undergraduate,3.93,1.42,0.54,2.58,2.62,9.3,6.38,113.0,496.0,No,0.0,Good,9.0,0.0,35.55,33.24,48.83,22.51
3491,21.0,Male,High School,4.08,2.64,2.08,3.37,2.55,6.79,5.77,134.0,405.0,Yes,1.0,Good,10.0,,42.23,61.42,48.76,23.74
3492,25.0,Other,High School ,5.33,3.66,2.95,3.61,2.8,7.72,11.54,106.0,461.0,Yes,0.0,Average,6.0,1.0,38.13,56.06,45.14,28.29
3493,,Female,,,1.16,,,1.43,6.16,,,185.0,,,,,1.0,,53.67,15.95,
3494,19.0,Female,Postgraduate,4.02,1.48,2.25,2.23,3.45,5.61,6.07,93.0,272.0,Yes,0.0,Good,7.0,1.0,24.7,50.42,35.84,7.8
3495,,Male,,,,,,,,,19.0 min,,no,,,,,,,,
3496,18.0,Male,Postgraduate,7.66,1.13,3.47,1.34,0.0,8.49,6.94,48.0 min,409.0,yes,1.0,Poor,1.0,,30.44,56.37,35.76,8.25
3497,,,,,2.74,,,,,,,467.0,,,,,1.0,,,,
3498,18.0,Female,High School ,3.49,3.33,1.54,3.33,0.93,9.93,7.46,28.0,487.0,yes,1.0,Good,4.0,,29.59,40.83,27.41,1.0
3499,24.0,Other,Postgraduate,6.54,2.75,0.11,3.92,,,9.65,24.0,400.0,Yes,1.0,Average,6.0,,31.86,,,17.46
3500,23.0,Male,Undergraduate,5.69,2.0,1.6,3.47,1.03,9.05,12.08,133.0,38.0,No,0.0,Poor,8.0,0.0,34.98,26.44,58.79,32.6
3501,16.0,Male,Postgraduate,7.47,1.92,3.35,4.14,0.77,6.14,6.08,88.0,350.0,,1.0,Good,10.0,1.0,47.98,47.26,,45.12
3502,25.0,Male,High School,3.84,1.66,2.55,1.8,1.04,6.49,3.99,49.0,321.0,no,0.0,Good,4.0,1.0,27.87,28.2,38.05,24.83
3503,18.0,Female,Undergraduate,3.2,1.79,0.0,5.28,2.22,6.39,8.48,95.0,450.0,yes,0.0,Poor,10.0,,24.81,54.67,33.46,19.42
3504,24.0,Other,High School,,1.37,,2.25,3.05,6.62,5.12,118.0,417.0,No,0.0,Good,,,14.93,39.72,19.16,
3505,20.0,Male,Postgraduate,7.95,3.96,3.01,0.87,1.76,6.88,7.36,91.0,109.0,No,1.0,Good,8.0,,57.12,52.16,71.11,34.21
3506,17.0,Male,Postgraduate,3.41,3.11,0.09,1.57,1.34,7.81,6.56,66.0,172.0,No,1.0,Average,8.0,1.0,38.7,36.34,48.42,24.73
3507,23.0,Female,Postgraduate,2.44,3.05,1.01,3.88,4.45,8.03,7.18,56.0 min,297.0,no,1.0,Poor,2.0,1.0,15.0,40.73,10.96,1.28
3508,19.0,Female,High School,6.72,4.28,2.46,2.66,1.07,7.5,8.97,136.0,294.0,No,1.0,Average,8.0,0.0,32.84,42.59,54.0,20.96
3509,,Female,,4.11,0.21,3.22,,,,,,,,,,,0.0,,,,
3510,17.0,Male,Postgraduate,1.68,2.25,1.27,1.95,1.25,6.46,5.7,73.0,487.0,No,1.0,Average,6.0,,31.65,46.57,35.96,21.1
3511,25.0,Female,High School,4.52,4.49,2.16,4.8,0.39,7.03,5.72,69.0 min,394.0,no,0.0,Poor,6.0,,33.09,41.91,41.06,13.97
3512,22.0,Other,Undergraduate,5.3,1.59,3.27,2.52,0.55,4.93,9.72,134.0,16.0,Yes,1.0,Average,7.0,0.0,27.76,69.71,33.1,10.51
3513,23.0,,,,,,,,,,,,Yes,,,,,,,,
3514,17.0,Female,Undergraduate ,7.55,3.95,3.31,,3.44,7.4,,148.0,414.0,,,Good,1.0,,30.78,63.65,44.46,21.95
3515,25.0,Other,Postgraduate,2.08,3.34,1.6,3.07,0.65,6.42,8.5,85.0 min,425.0,yes,0.0,Average,2.0,,16.04,53.39,1.0,1.0
3516,18.0,Female,Postgraduate,3.21,0.96,2.59,0.84,1.4,7.68,8.46,16.0 min,232.0,yes,1.0,Poor,9.0,0.0,25.24,65.98,33.44,12.73
3517,,Female,Undergraduate,2.31,3.55,1.87,4.12,,7.76,1.89,98.0,104.0,No,1.0,,,,31.58,33.43,37.86,19.12
3518,25.0,Female,Undergraduate,9.09,3.6,1.75,1.9,0.92,6.9,7.86,132.0,293.0,No,1.0,Average,7.0,1.0,43.68,52.2,62.2,37.33
3519,22.0,Female,Undergraduate,1.35,1.5,2.52,2.29,1.15,7.72,9.89,136.0,279.0,Yes,0.0,Poor,4.0,,15.38,37.92,4.59,1.0
3520,17.0,Other,High School,4.79,1.7,2.16,3.41,0.0,5.6,2.46,15.0,256.0,,1.0,Good,8.0,,36.41,60.65,47.39,25.99
3521,16.0,Female,Postgraduate,0.95,1.62,1.57,3.64,2.08,,4.88,33.0,,Yes,0.0,Good,10.0,,25.51,52.68,27.99,
3522,17.0,Female,Undergraduate,6.26,1.08,0.21,0.96,1.71,7.91,6.7,104.0,198.0,No,0.0,Average,5.0,,31.76,30.96,58.7,42.98
3523,23.0,Female,High School,4.28,3.98,1.19,3.53,0.0,6.88,4.77,59.0,244.0,no,1.0,Good,5.0,1.0,33.9,37.87,40.0,26.67
3524,,Male,High School,0.38,3.41,2.6,4.03,0.14,5.47,8.97,46.0,282.0,No,1.0,Good,,,31.13,57.98,15.76,8.81
3525,23.0,Female,Undergraduate,0.91,3.65,4.2,4.99,1.32,7.42,6.72,121.0 min,80.0,yes,1.0,Average,3.0,,26.22,50.28,7.6,3.08
3526,23.0,Female,High School ,3.26,1.17,1.37,2.6,3.13,5.75,12.44,30.0,320.0,Yes,1.0,Poor,10.0,,15.41,81.64,24.56,1.0
3527,,,,4.02,,,,,,,,,,0.0,,,,40.86,,43.21,
3528,19.0,Male,Undergraduate ,6.94,5.31,2.1,2.8,0.51,7.94,4.14,53.0,192.0,No,1.0,Average,1.0,,31.89,38.4,40.09,19.85
3529,,,,5.43,,,,2.63,,,,,,,,,0.0,,,,
3530,,Male,Undergraduate,1.81,3.13,1.84,0.93,3.48,6.82,5.93,58.0,454.0,No,1.0,Poor,1.0,,16.23,,7.29,1.0
3531,25.0,Female,Undergraduate,5.86,1.28,3.66,4.09,1.46,5.89,6.62,43.0,86.0,Yes,0.0,Average,8.0,,33.71,50.05,53.18,21.41
3532,25.0,Male,High School,5.59,0.84,1.37,4.23,0.41,7.37,6.98,46.0 min,115.0,yes,1.0,Average,4.0,,21.08,49.79,36.04,7.76
3533,24.0,Male,Postgraduate,5.45,1.77,2.08,4.57,,6.39,4.5,,183.0,no,1.0,Good,9.0,1.0,42.28,41.26,56.87,
3534,22.0,Male,High School,1.17,3.27,1.79,5.1,0.9,7.3,8.43,147.0,12.0,No,1.0,Poor,7.0,,25.42,45.02,29.03,13.44
3535,19.0,Female,Undergraduate,5.13,3.52,1.12,5.69,1.5,7.36,8.91,7.0,436.0,yes,1.0,Average,5.0,1.0,30.97,59.16,31.99,15.88
3536,16.0,Male,Undergraduate,,,0.27,,1.45,,7.57,,50.0,Yes,,,8.0,1.0,32.13,42.28,,
3537,17.0,Male,,3.23,,,,,,,,,,,,,,,,,
3538,22.0,Other,Undergraduate,2.96,3.18,2.27,4.67,1.46,5.12,6.14,144.0,132.0,No,0.0,Good,8.0,,19.56,39.45,33.79,12.43
3539,17.0,Male,High School,3.13,1.93,2.07,2.58,2.5,7.54,4.84,8.0,40.0,no,0.0,Good,2.0,,15.5,18.7,18.8,12.69
3540,,Male,,5.91,,,,,6.39,,,,,,,,,,,,
3541,17.0,Female,High School,7.17,1.25,3.17,3.17,1.61,6.23,8.5,103.0,305.0,No,1.0,Average,8.0,1.0,29.17,56.43,63.82,28.39
3542,18.0,Male,High School,5.37,2.1,3.52,2.75,1.1,7.13,9.34,74.0,119.0,yes,0.0,Poor,4.0,,29.14,51.7,24.79,5.62
3543,18.0,Male,High School,6.58,2.19,2.76,1.62,1.9,6.56,10.8,50.0 min,264.0,Yes,0.0,Average,2.0,,26.38,49.74,31.05,25.13
3544,,,,,,,,,,,,,,,,,,,,,
